5	71.00	16967	197	788	14.77	14.00	
5	70.00	17068	197	788	14.77	14.00	
5	70.00	17167	197	788	14.77	14.00	
5	70.00	17267	197	788	14.77	14.00	
5	70.00	17368	197	788	14.77	14.00	
5	70.00	17467	197	788	14.77	14.00	
5	70.00	17567	197	788	14.77	14.00	
5	70.00	17667	197	788	14.77	14.00	
5	70.00	17767	197	788	14.77	14.00	
5	70.00	17867	197	788	14.77	14.00	
5	70.00	17967	197	788	14.77	14.00	
5	70.00	18067	197	788	14.77	14.00	
5	70.00	18167	197	788	14.77	14.00	
5	70.00	18267	197	788	14.77	14.00	
5	70.00	18367	197	788	14.77	14.00	
5	70.00	18467	203	812	15.19	14.00	
5	70.00	18567	196	784	14.70	14.20	
5	71.00	18667	189	756	14.21	14.20	
5	71.00	18767	202	808	15.12	14.20	
5	71.00	18867	196	784	14.70	14.40	
5	72.00	18967	196	784	14.70	14.40	
5	72.00	19067	196	784	14.70	14.20	
5	71.00	19167	196	784	14.70	14.20	
5	71.00	19267	196	784	14.70	14.20	
5	71.00	19367	196	784	14.70	14.00	
5	70.00	19467	196	784	14.70	14.00	
5	70.00	19567	197	788	14.77	14.00	
5	70.00	19667	196	784	14.70	14.00	
5	70.00	19767	196	784	14.70	14.00	
5	70.00	19867	196	784	14.70	14.00	
5	70.00	19968	196	784	14.70	14.00	
5	70.00	20067	196	784	14.70	14.00	
5	70.00	20167	196	784	14.70	14.00	
5	70.00	20268	196	784	14.70	14.00	
5	70.00	20367	196	784	14.70	14.00	
5	70.00	20467	196	784	14.70	14.00	
5	70.00	20568	196	784	14.70	14.00	
5	70.00	20667	196	784	14.70	14.00	
5	70.00	20767	196	784	14.70	14.00	
5	70.00	20867	196	784	14.70	14.00	
5	70.00	20967	196	784	14.70	14.00	
5	70.00	21067	196	784	14.70	14.00	
5	70.00	21167	196	784	14.70	14.00	
5	70.00	21267	196	784	14.70	14.00	
5	70.00	21367	196	784	14.70	14.00	
5	70.00	21467	196	784	14.70	14.00	
5	70.00	21566	66	264	5.62	14.00	
5	70.00	21667	196	784	14.70	12.20	
5	61.00	21767	196	784	14.70	12.20	
5	61.00	21867	196	784	14.70	12.20	
5	61.00	21967	196	784	14.70	12.20	
5	61.00	22067	196	784	14.70	12.20	
5	61.00	22167	197	788	14.77	14.00	
5	70.00	22267	196	784	14.70	14.00	
5	70.00	22367	197	788	14.77	14.00	
5	70.00	22467	196	784	14.70	14.00	
5	70.00	22567	196	784	14.70	14.00	
5	70.00	22667	196	784	14.70	14.00	
5	70.00	22767	196	784	14.70	14.00	
5	70.00	22867	196	784	14.70	14.00	
5	70.00	22967	196	784	14.70	14.00	
5	70.00	23067	196	784	14.70	14.00	
5	70.00	23168	197	788	14.77	14.00	
5	70.00	23267	196	784	14.70	14.00	
5	70.00	23367	196	784	14.70	14.00	
5	70.00	23468	196	784	14.70	14.00	
5	70.00	23567	196	784	14.70	14.00	
5	70.00	23667	196	784	14.70	14.00	
5	70.00	23768	196	784	14.70	14.00	
5	70.00	23867	195	780	14.63	14.00	
5	70.00	23967	197	788	14.77	14.00	
